,Day 1,Day 5,Day 10,Day 15,Day 20,Day 25,Split (1/10/20),S&P 500
2024-10-10,181922.597013872,165286.4766038921,216253.4130930856,181259.55817052393,172972.97344566608,232774.73383521836,190382.99451754126,164763.62068030663
2024-10-11,183857.14512101922,167049.4851068523,218102.12540006192,182873.80751630335,174341.26076866413,235024.78507804673,192100.17709658179,165750.2400100363
2024-10-14,185024.70422975335,167893.46623935964,219069.8021769479,183267.40388318567,175015.86608101154,236296.7329502086,193036.79082923764,167105.81385994612
2024-10-15,184416.19597856316,166603.58684864308,220606.51786756073,181213.2740723804,173549.92843223835,236277.68202400013,192857.54742612076,165807.4561345998
2024-10-16,187728.54718248162,169789.63827839162,223208.3795046762,183984.23805210146,176383.17812706257,238891.2414798717,195773.36827140683,166528.14186338513
2024-10-17,187555.7771248034,169638.84290256765,222284.2274203256,183653.9261376575,177107.07743431354,239026.27797508042,195649.02732648086,166542.40602574922
2024-10-18,187828.67837754998,170448.41684665944,222549.46755551847,184161.85630199465,177290.6903417232,239918.48200797837,195889.61209159726,167183.0352507321
2024-10-21,186448.8545517138,171631.97195377614,223352.89408063446,185238.39970371278,175455.62990276603,241197.06365775867,195085.7928450381,166908.48999400018
2024-10-22,186476.89656678948,171562.06781711843,224966.87840222867,186138.53822109255,174741.04615490226,240968.11622047226,195394.94037464014,166819.83955386662
2024-10-23,185971.17826692376,170255.53472843434,223506.68457746063,185399.6352326587,173436.1467789867,241115.9654941539,194304.66987445703,165295.54104056445
2024-10-24,182068.9925102404,166842.51689472463,219100.91692685636,181821.93180248293,171717.24067013053,236201.27055930893,190962.38336907575,165653.03107248427
2024-10-25,179198.66918031487,166583.2631715801,215864.79218244107,179229.1928498462,171512.78227703358,231460.45960563462,188858.74787992984,165595.81494792076
2024-10-28,180591.7175697497,167207.5165170696,218875.1091113046,181432.40509769472,173298.9776086071,233278.8683046703,190921.93476322046,166107.73004195615
2024-10-29,180780.47584001336,166829.39739551808,218714.50292157682,181546.6703221515,172722.40822689323,232724.53630012317,190739.12899616113,166376.551914286
2024-10-30,181003.552507799,166983.12500705983,218591.5751032785,181672.5169350818,172421.86203853873,232566.18584770008,190672.32988320538,165873.2307565818
2024-10-31,180238.98699037347,163601.5551637676,216439.53382062467,180214.5543420032,169150.9599885204,230534.9385942821,188609.82693317285,162621.62191854222
2024-11-01,180126.94471378598,162826.85875263478,215446.8007998422,178288.0039822772,168822.00190441398,230097.31119865223,188131.91580601406,163307.9319020029
2024-11-04,181288.91475887573,163829.26906147267,215415.37797879727,178215.30315563234,169988.8191308239,233039.7406458263,188897.70395616567,162956.1829739414
2024-11-05,184806.45350475586,165816.41262853888,219448.3331789926,182112.88791439089,173179.71897213248,238048.5150598888,192478.16855196035,164926.63967875333
2024-11-06,194254.14856548584,169231.25415838507,219207.5695071176,187634.7638680652,173739.5028046825,242728.7331919078,195733.74029242864,169027.6483765257
2024-11-07,193531.28888149536,177507.49274862555,231211.33268308197,196869.8132607654,183434.71285335807,245226.16162055774,202725.77813931182,170334.56459929043
2024-11-08,195378.31803722656,182592.02511633185,239426.3203501657,203695.72847148927,188738.75385753898,248586.77374595447,207847.7974149771,171072.4204812817
2024-11-11,197815.28038616455,182017.902256377,239793.14963224923,205527.2453953937,188083.7552079418,249907.928653181,208564.06174211856,171235.42176027206
2024-11-12,196523.31151409424,180115.35797155646,237883.8451202253,204567.0274102405,186682.59485332755,247389.41877311512,207029.91716254907,170703.50140001424
2024-11-13,195247.43898983276,179337.66836584356,233509.0263641218,203527.35028621706,186088.61730282093,245788.0621752147,204948.36088559183,170786.4107362895
2024-11-14,194682.00937099732,179597.21090353277,232122.38478163278,202931.89162799867,186205.33295910145,243961.3070368175,204336.57570391052,169688.2474288183
2024-11-15,195780.83980388916,180083.4441379383,235762.45188215768,204815.05161808524,186344.37392132072,245508.33608955189,205962.55520245587,167514.7611931148
2024-11-18,197836.04338283814,182786.89350546148,241376.5626190046,207786.65208576713,187940.34141247062,247223.4104265575,209050.9824714378,168201.14205440087
2024-11-19,198115.84152050293,184022.9119075611,243098.42277601754,209452.40976856742,190712.45528499866,249964.1237100963,210642.23986050638,168816.00718984663
2024-11-20,199493.26843471802,185230.37161672857,244915.0425193647,210103.18443439994,190602.85217659263,251223.92346137806,211670.38771022516,168873.18787549745
2024-11-21,200383.02178783691,185928.4433025196,243826.4807174543,209617.30412434135,189137.32566063193,255198.1659960155,211115.60938864108,169779.7507014247
2024-11-22,201493.44666118897,187556.95146978644,246299.8908851484,210775.4561285833,191769.4541892269,256231.84141486927,213187.5972451881,170306.00083564955
2024-11-25,202511.30936641968,185577.12565267828,245672.41251829662,209966.3516096929,192108.53333656577,255863.25539481925,213430.75174042737,170883.67283221058
2024-11-26,201886.76522655762,187101.42443121222,245282.34124830758,210340.13149784598,192308.67232887534,257658.1436890392,213159.2596012469,171775.9537763174
2024-11-27,202629.11446590698,187008.90140188482,247388.92052153146,211278.44659565482,193785.63618080405,257364.0014199047,214601.22372274753,171255.42702649446
2024-11-29,202904.8144895581,188646.3943027332,247144.60146406686,211112.53903721366,193646.21025459556,257987.30872047233,214565.20873607355,172319.30318592282
2024-12-02,200850.1726667956,187900.18843496588,245738.0211761335,209691.27005909476,192612.82336418418,256117.56361472892,213067.00573570444,172628.15331015392
2024-12-03,201131.43197084224,191015.03596533087,250018.99330977,212403.12188480888,194742.88459389,256064.779049757,215297.76995816742,172708.2275334127
2024-12-04,200559.74233461177,190528.96608770636,252716.34787825143,214540.5777487615,197381.0335959652,257002.3267716198,216885.70793627613,173780.64447080312
2024-12-05,199261.97287393367,190313.107009404,251372.69923857247,214504.96788929496,196693.9572486141,256488.92080772208,215776.2097870401,173494.67016472362
2024-12-06,199437.77986932552,192674.23806332855,256622.49407270944,216967.00587223563,200238.18952553062,255272.00806892203,218766.15448918854,173823.56099408984
2024-12-09,197245.4650309161,185893.0984721115,244418.90877226388,207022.19107960258,190986.50424568442,251973.43621909904,210883.62601628815,172928.44493696658
2024-12-10,196538.9736082629,184075.5532908371,239404.16043542424,204562.80355213676,187875.749538348,251708.5803688793,207939.62786067836,172390.78347285042
2024-12-11,198213.12696862975,186041.97400235443,241062.53848718206,207857.27469395194,190358.85758201862,253106.63071906852,209878.17434594347,173723.48150460864
2024-12-12,196780.5207064227,185070.08220624237,240665.51383660833,205653.34309147391,189080.5705603817,252282.10763252067,208842.20170113756,172828.36544748538
2024-12-13,195775.37338472164,184993.68073224335,240331.77332757512,203714.2666754583,188462.84416191367,250685.26974952506,208189.9969580701,172794.02514107345
2024-12-16,194452.82274843016,187279.05701016693,242331.16848443547,204305.80095492874,190541.0304488399,250597.12579429435,209108.3405605685,173531.86330360835
2024-12-17,192862.86843133727,185526.17344998627,239568.0530822138,202373.90762149368,188093.01092521934,248759.97596061515,206841.31081292345,172816.90095922505
2024-12-18,185265.8940680102,176881.54790829925,228437.67880700628,192556.3495694307,178112.96863167075,240269.02323615836,197272.18050222905,167666.35114221385
2024-12-19,184836.98856378353,177919.60632275848,229200.03858636416,189013.42120944534,178176.42256157188,240644.65694511222,197404.48323723985,167614.87612150869
2024-12-20,189075.54272294795,182645.60395764618,235479.92129205266,194279.22324191604,182342.65959923057,245216.01738441276,202299.37453807704,169628.08987450018
2024-12-23,189312.259443529,182693.66637372284,235888.12999414006,195374.21106540237,183611.37657158164,245263.82656181144,202937.25533641689,170643.87542938674
2024-12-24,190486.4644033984,184756.63090848236,238702.98272393743,197571.47170077835,185405.29215233115,246973.02620780753,204864.9130932223,172540.58375685787
2024-12-26,189835.33779359615,185223.36345624237,238757.9541594843,198488.20735751663,185759.4507064083,246098.83711417008,204784.2475531629,172552.06596457455
2024-12-27,188352.32787156856,182591.70517300873,235655.3709990839,195675.47215091262,184200.98432915,243134.8192232399,202736.22773326747,170735.69765220745
2024-12-30,187032.15525842464,180913.78603314667,234137.9223449091,192977.95955478225,181935.62699882773,240528.6808374672,201035.23486738713,168787.31939001125
2024-12-31,187649.4129717425,179907.27353238373,232816.7432448725,191829.13664065872,181849.13829033164,239078.13163168717,200771.76483564885,168173.26934955776
2025-01-02,188136.38430643838,181693.3332743576,236234.62423394716,194824.18987094436,182143.02233879355,240781.31338675306,202171.343626393,167760.0693468644
2025-01-03,189495.94828272623,184168.6235804489,239865.96093438662,197956.20604526077,183394.24543754844,243954.19964392472,204252.05155155374,169857.64543155205
2025-01-06,190124.62908030313,185784.3118564728,241045.1702468256,201779.2153378633,184177.40023796348,245011.10206396866,205115.73318836407,170836.13153081574
2025-01-07,187781.02631045145,184557.32325860293,237435.1208693842,198838.90041171585,183045.82044212607,242075.6495989113,202753.98920732058,168904.9942996509
2025-01-08,186041.95127917093,182467.0848781708,235246.4509703974,195887.5153103975,180897.50282280234,240284.83015616226,200728.63502412356,169151.7554488214
2025-01-10,185037.82043124002,181427.0180637482,230117.00557178535,192041.6084729341,178155.13297264365,238783.8808916359,197769.986325223,166569.2332826675
2025-01-13,183784.26860857767,182855.2347004059,229383.78965038338,191242.54869662796,178457.71317283896,238279.05214484024,197208.59047726667,166827.49435901106
2025-01-14,185778.1863236503,185267.14312859805,231887.3124374775,193721.6436597017,179563.29455559043,241969.21590597913,199076.26443890607,167057.0321966066
2025-01-15,188624.75012064737,187136.50896569522,233836.70089191475,199156.9226566509,182163.62518303184,246890.75876028824,201541.69206519797,170095.79492493506
2025-01-16,190084.86275912088,188376.3316700104,235401.40044063606,200236.68248331101,183355.68073265342,249596.47202093885,202947.3146441368,169768.69376066045
2025-01-17,192539.8799538688,189657.7647182587,236975.67177433052,202593.96831476243,185283.2746581295,252608.89616568372,204932.94212877625,171473.1459867026
2025-01-21,193598.8240075187,191738.61409875186,238851.08655590095,203857.4746662334,186436.49074112205,255964.08252508927,206295.4671015139,173042.71771098644
2025-01-22,193290.20269060892,190920.98170586856,236143.2484440235,201239.59141695057,185137.90331207542,253332.67418844986,204857.11814890263,174015.48042584816
2025-01-23,194578.34301806253,191539.75547143252,235696.89373821297,202747.029592152,186022.95869003562,253851.3372171669,205432.73181543706,174965.2787252765
2025-01-24,193826.6185021476,190149.0534755829,233942.62995952644,200895.485419865,185077.08654342918,253130.20035345838,204282.11166836775,174454.4976764477
2025-01-27,189190.1139836387,181490.97085305484,233527.0267795948,200612.89113580738,181402.95385490684,244496.37620343018,201373.36487271346,171986.77986800423
2025-01-28,190677.6414837913,181869.52735253604,235182.92023700752,204264.09294282945,180863.866938937,247889.08498562622,202241.47621991194,173464.54708892366
2025-01-29,192555.73176241678,183777.17969247134,238697.47045558968,206259.67252313645,182917.62025963096,250883.27734555054,204723.60749254582,172686.91102742017
2025-01-30,194149.22239161294,184827.70474740298,240054.4664959339,207710.2287765697,184112.71066414146,253553.8147715454,206105.46651722945,173613.74491141512
2025-01-31,189393.54126215738,179734.9845821503,232500.75211948433,205068.46611368214,179812.51408325462,246179.65620983887,200568.93582163213,172689.79929880568
2025-02-03,187103.66219804564,177554.82766839297,230229.3892444996,203040.41928255113,177931.4259332302,243491.73254193115,198421.49245859182,171527.65103444413
2025-02-04,187371.00813005248,179014.58675500186,231668.16032833137,204317.1741157726,179264.76390777854,244828.22625149536,199434.64412205413,172678.31709108897
2025-02-05,188590.08144090453,179970.53324108396,232816.93932193794,205216.42184030567,180675.57081161765,247395.2278803711,200694.19719148672,173378.46596996128
2025-02-06,185793.1890382556,177631.83097820554,230144.310755196,203041.5378681377,177640.26306473045,243557.63645733643,197859.2542860607,173981.06924161082
2025-02-07,184102.3589792041,176469.69793873106,227753.1497444538,201865.89364587818,176044.06456123618,242793.05368984985,195966.52442829803,172388.51538243724
2025-02-10,183987.98250291625,178789.68475322996,224016.2657367853,201780.94074213062,174656.38865982322,244500.22388256836,194220.2122998416,173559.23986367357
2025-02-11,183171.80298326293,178380.96730022703,222609.22534677066,199179.74337160145,173152.96226059226,241634.26312054443,192977.99686354198,173691.23209404637
2025-02-12,182536.3543596057,178131.82644443784,224471.02238198798,199247.8606868938,174201.81136833457,240675.28650082398,193736.39603664275,173131.68710133436
2025-02-13,184202.8129434375,179930.91794376646,225227.3183643488,199944.7058292583,174792.3182958248,245930.57081784055,194740.81653453704,174959.5199019618
2025-02-14,183561.67124650755,179007.13479976926,224570.89658853092,197501.51263582264,174593.55194031028,246256.25678814697,194242.03992511626,174950.92596563065
2025-02-18,185011.7772111682,180247.33685283933,226522.0834095148,197608.90299728425,175478.2424691799,244757.1782244568,195670.70102995433,175464.55984693224
2025-02-19,185850.62260148802,180889.766872218,228307.87335702457,197217.3463070682,176047.40838180808,244779.59444607544,196735.30144677358,175877.77756908195
2025-02-20,182783.67785356322,179969.31491833006,227202.1426975397,193264.560422211,173951.13136603622,238037.0664423828,194645.65063904636,175146.05261898882
2025-02-21,180210.87762544432,176450.48804836546,223215.69569131412,186854.67752960237,167090.13751532818,231519.44430722046,190172.23694402887,172150.34816959788
2025-02-24,179610.9659852771,175099.81856899534,223560.96108743228,184758.83129623448,166211.97825934677,228342.49820507813,189794.63511068537,171366.97100423602
2025-02-25,179838.7064637927,174101.25315647398,222353.5979206232,181738.40757301362,163586.15145613937,224861.61118874358,188592.8186135184,170514.7537509431
2025-02-26,180165.9443216113,174762.47435360227,222043.33403512515,181425.1829159549,162955.79048087387,223431.29560265347,188388.35627920344,170600.79943099283
2025-02-27,179452.7234926013,173603.7871797589,220339.61697885074,180051.2368767551,161548.73766448288,221617.7011621933,187113.6927119783,167877.69109813496
2025-02-28,182761.11038301268,176210.87908153806,225450.36749764957,182210.1968815616,163738.34171607284,223872.56657585903,190649.93986557834,170497.54815882444
2025-03-03,180510.59357675354,173725.79528599058,221791.6875049738,179890.70486763032,161106.46119811322,219899.05319008636,187802.9140932802,167510.41992630833
2025-03-04,177285.50080331604,170462.69399624143,217346.73859139957,176781.10128524812,156551.62563636093,216307.40876946258,183727.95501035886,165527.61276041844
2025-03-05,178992.8219245319,171239.47705147063,218224.5591709284,179024.5420201114,158842.99194648056,218000.19629082488,185353.45768064694,167306.68161716266
2025-03-06,173693.8050101642,164600.2107398251,216036.3536350397,174259.16696670564,153997.9013321617,212156.0042856674,181242.6866591219,164336.7944156779
2025-03-07,176099.77406915466,166425.09668800625,217656.0100376276,176366.0594685367,154772.7541764,213891.27826103973,182842.8460943941,165257.86947635817
2025-03-10,169990.0628455524,162355.4362113217,215931.98008453884,169434.96995285066,148278.937354348,206246.0508860092,178066.99342814644,160856.16160427706
2025-03-11,169405.54097589295,162538.76324531826,215450.10292923488,170109.51223495515,147924.93559577255,207098.19452462002,177593.52650030013,159518.94511114885
2025-03-12,171575.28678735535,163833.8414695004,215697.65207397976,172983.4367745212,149360.57275130536,209600.02989754482,178877.8372042135,160365.47441895245
2025-03-13,170535.49691995425,162958.93272468838,215638.0343543295,172067.6873200229,148419.95141341476,208312.3530748825,178197.82756256618,158227.7106072564
2025-03-14,174632.99074395938,165684.41756508144,220677.66408646145,176451.83521011387,152397.97379233627,213238.4771173935,182569.5428742524,161496.0466120931
2025-03-17,177300.46295007507,168976.20394966396,224700.0068389181,180057.12509151496,155893.8702271202,216143.08837303924,185964.7800053711,162741.37000457515
2025-03-18,174431.94844278137,165444.9509665707,219146.87358391323,176973.43884273566,152523.07667472152,213195.42676720425,182033.96623380537,160982.39501133515
2025-03-19,177487.59228738587,167959.36609718594,222804.46867287197,180201.457210503,156143.5490792015,217006.5941332321,185478.53667981978,162735.6289007168
2025-03-20,177864.5075934772,167784.70074531826,223310.73901474514,181204.57348247565,155847.30755657464,217700.4558733444,185674.184721599,162265.05329835278
2025-03-21,178504.0763533954,167977.84877846035,223315.70739281215,181344.33906169928,154398.73920101434,217811.8210047226,185406.17431574062,162318.56605653855
2025-03-24,182127.55729898255,171637.6675040463,228273.47184479274,185442.11990352668,156928.1509479931,222518.97288689422,189109.72669725612,165225.4605906887
2025-03-25,181646.38642724795,171396.46426460537,228207.7620307211,185445.55697628058,156212.46850628167,221391.8391072731,188688.87232141694,165622.6244853827
2025-03-26,179670.83844217102,170668.44898292812,226341.63216316738,182703.3714027027,154537.6421513012,218878.08538412856,186850.03758554652,163645.39894824394
2025-03-27,177003.38986810486,167763.4309394101,219645.33905899563,178708.59541698493,154260.04511303216,215634.61947226332,183636.25801337755,163210.81156173264
2025-03-28,175485.86545404236,165902.78080818447,218263.35362732448,177699.16879077948,152490.29306644705,215245.1144120674,182079.83738260463,159924.01188337622
2025-03-31,175344.5201705341,166539.64490577969,218590.97827446501,177600.62197681464,152572.97268146783,215359.81075453566,182169.490375489,160997.54514651687
2025-04-01,176677.5726686887,168828.9742820004,219436.9064608816,178999.13479038276,153158.5867828777,217127.04974531935,183091.021970816,161452.2795549014
2025-04-02,177259.40267814914,170594.12861702236,221662.93888580837,180514.38252826728,154085.58116001397,218573.17184233473,184335.97424132386,162474.0011276662
2025-04-03,171837.86300911228,162333.37708351406,210376.9013816122,172895.80293460883,146910.5692543438,213290.66484617995,176375.11121502277,154467.16354384876
2025-04-04,159532.95571769992,151547.15306923183,196031.2032805685,159251.56587406195,135937.57066196707,196586.4615037422,163833.90988674515,145424.18960952343
2025-04-07,158952.38477196018,150925.76479441917,196239.4534178976,159867.99000736274,136338.17584842947,196739.49476027297,163843.3380127624,145165.1665965567
2025-04-08,154901.47195877353,148712.511532853,194534.39268028774,157311.29282756842,133564.75271267202,192908.11116385268,161000.20578391108,142891.46797544934
2025-04-09,167359.93290962497,156889.67403895652,212299.83078491726,170816.42326160468,144914.69512409475,206634.0039155464,174858.15293954566,157897.84520779076
2025-04-10,163605.9318205289,154916.0165529946,203930.539653397,166131.7368583301,140260.45343059805,202183.0255963783,169265.6416348413,150978.8936467598
2025-04-11,169691.68004287998,159330.10550410545,212201.04854927104,170532.3471374134,144604.0137524059,207754.4858434181,175498.91411485232,153672.7825960917
2025-04-14,172300.90240921298,161533.68811518943,214599.37010154765,172334.64421459235,147081.73238415032,209939.96664023207,177994.001631637,155163.64449525598
2025-04-15,171677.83608497898,160971.8972712258,214782.19559822124,172121.65044853726,146722.341719096,209715.88565993117,177727.4578007654,154729.05710874466
2025-04-16,170757.57979835788,160768.46713740623,212998.51995048564,171751.27634117642,145483.8490623882,207919.69091582106,176413.31627041058,151289.72835010244
2025-04-17,171698.0988680295,161885.50795848167,213906.94604263347,170890.5260894064,146108.294931834,209306.63639616774,177237.77994749902,151505.58676739348
2025-04-21,167856.74329819003,158980.74036891258,211007.14569625893,167726.851711965,142882.42409692553,204237.1618993263,173915.4376971248,147899.3584493633
2025-04-22,171003.19322456638,161821.80412776268,214894.5634742741,170501.32957909146,145705.20389161853,207954.73779845046,177200.98686348632,151747.35102987252
2025-04-23,172879.0675779752,162099.48509700096,216060.70659217876,171240.99587318936,146249.59822068954,210714.98918127822,178396.4574636145,154098.74060735918
2025-04-24,177627.47880043308,164420.53757579124,221025.27150116008,173896.60718605557,149306.14418969897,216949.64211439894,182652.9648304307,157342.37569003992
2025-04-25,177582.9704863004,163084.74376780784,220599.81558380168,172887.7000510458,148280.17240701464,216338.07449493217,182154.31949237222,158479.20285127318
2025-04-28,178234.47997726718,164555.60438639915,222203.62765274086,174802.68871376553,149554.1791666582,218169.62434921073,183330.76226555542,158539.64391689294
2025-04-29,179086.3331285886,165834.66495616233,222551.43245658916,175762.6664321188,150255.68314920214,218492.55190048026,183964.48291145996,159538.34791585527
2025-04-30,178726.6675325803,165062.18478495872,223030.5546203617,177054.39853355923,151063.27121530322,219568.3845916729,184273.49778941507,159601.6595334042
2025-05-01,175884.68170008936,163729.2441149453,220570.9983707432,176000.61754295864,149458.91237054614,216214.94517669486,181971.53081379292,160732.72787132274
2025-05-02,178106.8144629983,163673.90624339378,223268.30896720928,175773.02979347744,151782.123624666,219923.12836227225,184385.74901829122,163118.68810815387
2025-05-05,178816.5233024148,163575.09266108787,223095.12084350627,176550.78380272427,152208.194932802,220353.28221664237,184706.61302624104,162183.31344619684
2025-05-06,179080.32077632227,161644.11260813987,223326.43789253276,175964.03931114712,152339.3234747484,219340.9388519268,184915.3607145345,160827.72187683062
2025-05-07,180003.60049662867,161780.65208453452,225031.66800270122,176642.48458550015,152919.65389047412,220729.74122390556,185984.97412993468,161504.09124527732
2025-05-08,181475.53306803983,162294.20866030967,226427.20783958476,176351.45811150112,153416.99314294604,219957.94216308405,187106.5780168569,162629.41847933753
2025-05-09,182048.01154551786,162963.61161822593,227818.05193862956,176669.9929930929,153970.07885728625,220139.01790008353,187945.3807804779,162422.20715674668
2025-05-12,181697.2433303384,166200.0034810952,229486.147504745,178369.84525368252,155842.9848974779,225231.86036453056,189008.7919108538,167789.83803353726
2025-05-13,183909.44863734522,168349.3812772683,231572.58634561108,179103.19072792568,156864.8903235033,226553.84367141532,190782.30843548654,168897.90651710972
2025-05-14,182210.9945777444,166983.76231593406,228515.36166566418,177285.55346748867,155062.7673357561,223001.50382385062,188596.37452638824,169113.7649344008
2025-05-15,185384.46228251734,169247.30320567405,231289.88812631177,180098.68761139433,158193.09779725817,226991.84855804252,191622.48273536246,169939.77511174776
2025-05-16,188271.12731776515,171106.04466838157,234770.769309936,181262.1444976858,159958.8932531908,230063.54969177055,194333.59662696396,171016.17892681758
2025-05-19,189958.7963126687,171618.00634211814,235499.77919381662,179944.77827530424,160203.36264978198,230937.13754424857,195220.64605208908,171203.2432275352
2025-05-20,191234.91215739527,172545.57776088035,237260.81895059155,180801.77085190336,160255.7446980789,231701.12420806693,196250.49193535524,170627.6266879111
2025-05-21,189967.089895585,170388.03162211692,233798.69767373608,178221.28569489042,158660.91542485502,228907.7322441082,194142.23433139207,167752.41454171992
2025-05-22,189243.28987727445,169721.03635234153,232575.51273721264,176963.77146606962,157525.0161633804,226950.13677749442,193114.6062592892,167818.63215011073
2025-05-23,189261.3334525613,169820.06228846824,232858.71769708203,177070.35237579863,157747.14752629545,227697.5869918804,193289.0662253129,166673.1224552646
2025-05-27,192407.1733344583,172732.7947790078,236818.34814637707,179877.27830772917,160196.0385728195,231836.60865561294,196473.8533512183,170138.3747785511
2025-05-28,191074.07092128077,171518.4419576577,235263.04430383252,178862.5644500784,159431.30698064115,230324.6335694008,195256.14073525148,169154.04125869097
2025-05-29,190972.31247935575,171014.97754115378,234181.27401727243,177606.147469335,158842.6107678726,229908.6900383644,194665.39908816692,169821.7635324374
2025-05-30,192828.62087855616,170763.04627055442,234252.55608743237,177730.73811417143,159121.72038701322,230061.64084021377,195400.9657843339,169631.8109603343
2025-06-02,195479.16231082243,173077.51836604392,236716.82579225107,179213.7330768637,160644.47808697965,231881.32908789444,197613.4887300177,170587.3680830773
2025-06-03,196444.55656359956,173853.3977147988,237437.63469308423,180741.18251495878,163356.55862477567,232130.50669638443,199079.5832938198,171560.13079793903
2025-06-04,195190.45695040983,172837.55668086326,236304.44203942822,179768.01110153715,163072.48778203275,231347.30672995377,198189.12892395692,171514.09565033417
2025-06-05,194887.59644625947,172164.95623212133,236452.1861056666,179972.08425789396,163702.35658887174,232140.96095434952,198347.37971359925,170685.17948214535
2025-06-06,194526.1438209848,171626.81169705663,236664.96958344983,180150.10043602507,164789.29910901334,231912.74337546158,198660.13750448264,172437.95266566187
2025-06-09,191558.7823860483,171938.19244199072,236520.41220658825,179078.57411842863,165081.7994561508,231131.34898917007,197720.33134959577,172593.37001733316
2025-06-10,189546.92460177705,170411.98354916845,233301.4262556081,177574.23365288295,164210.82926419523,227805.34069601822,195686.39337386013,173571.92699442228
2025-06-11,189501.50966952607,172115.88019376073,234599.84501781513,179102.2149265341,165744.6344018295,228753.51310507584,196615.32969639022,173076.88082283485
2025-06-12,191496.29440615937,173023.9070759324,236532.83621349384,180001.99071388762,166615.41322568204,230257.80323187637,198214.8479484451,173764.75011845457
2025-06-13,191484.22901080415,172906.02572446145,236918.52926769305,182109.39119606535,168462.83621457365,231042.09401480484,198955.19816435696,171822.04208229127
2025-06-16,193261.38553164765,175945.42535214697,239389.3972181325,182560.14456388034,171316.55139592435,233508.3441979103,201322.44471523483,173456.80368649744
2025-06-17,192609.46297763154,174518.29097943578,238251.14520778705,183864.5125257639,169010.2836709335,233449.83901373672,199956.96395211737,171974.58888203342
2025-06-18,191629.91526339814,175025.65041928564,238219.36829128314,184904.6641523508,169879.84858945158,232813.85210959244,199909.71071471096,171948.68303684547
2025-06-20,191522.35359881684,175500.63830762182,238802.35670223285,184679.21224805393,170115.38374475745,234078.90436713028,200146.69801526904,171544.8566265628
2025-06-23,191589.3611938791,174720.90905576028,238093.57298793842,184521.95004865207,169783.3978152683,234199.2376152687,199822.11066569528,173239.27964030922
2025-06-24,191866.65940783784,178066.03712659157,238565.3230260854,186868.14946576633,169632.0234466007,235464.8595673256,200021.335293508,175153.08724316093
2025-06-25,188700.9474060373,176940.41479687963,237151.15677013446,184991.8079969553,168638.5620494297,232892.07962521366,198163.5554085338,175251.23531189963
2025-06-26,190949.12281726164,180109.9906101731,240262.43583049823,186876.10030957736,169687.82206110266,235605.54746540837,200299.79356962084,176622.36684448732
2025-06-27,190527.98911593718,179439.65933041845,240385.72708263446,186578.27672406714,170526.99437097815,235194.01445301823,200480.2368565166,177499.88748145217
2025-06-30,193215.17335055635,184205.2372570542,243736.132985497,189894.56810971774,172307.82965425757,237467.8832236176,203086.37866343698,178348.54312401812
2025-07-01,195337.57453310295,183848.5848827866,245457.11256923724,192131.0755827097,173545.8280597141,236867.04908093266,204780.17172068474,178290.83085467672
2025-07-02,197798.2638469915,186959.34403806008,247324.84135570575,194805.83747693576,176140.48026041297,241900.87593373112,207087.8618210367,179099.08613675804
2025-07-03,197634.75617754267,187355.6571827439,248750.06489696552,196051.11458798926,177363.05271295813,243576.1807337647,207915.95792915544,180510.6357492867
2025-07-07,196105.64514505668,187098.40440442838,247773.84221401263,194038.84895917453,176574.60337213782,242278.88676365663,206818.03024373567,179165.44550079966
2025-07-08,194470.8488823156,186166.25088384427,246451.88625850726,193275.87699719946,175722.2715831211,241569.00391110234,205548.33557464796,179067.33287097365
2025-07-09,196424.43155252739,186935.87343290128,249419.29367961932,194088.2153951792,177222.00863794592,243480.4310675507,207688.57795669753,180141.1319259596
2025-07-10,196898.76334726618,187865.06149366178,249508.76836491635,194022.53993817844,177821.13713220862,244435.57720860295,208076.22294813037,180649.16645905373
2025-07-11,196647.13718187614,186987.90120199003,249347.32336522153,193251.7601530222,177566.97412637976,245290.2094355469,207853.8115578258,180014.13658227833
2025-07-14,197485.66365206047,187641.4381892947,250732.83675862363,193779.61858197727,178300.58096079138,245418.1845866089,208839.69379049182,180357.62824367938
2025-07-15,194446.16081964778,184701.28417661466,246069.20666600278,190250.36821266692,174818.92701677588,241979.77960499577,205111.4315008088,179586.9027701535
2025-07-16,194642.91633379267,184374.01251485624,248078.30487919858,190406.8057508139,174186.54260973242,241033.76183041386,205635.9212742412,180187.30882921527
2025-07-17,195356.54582750605,185034.28496816434,249212.53298283627,191065.62180611174,174807.73948435095,242595.2235422974,206458.93943156442,181289.99059805647
2025-07-18,196394.1971451025,185674.8738887576,251706.02739430478,192061.05193993132,175854.47838167456,245000.11047085575,207984.90097369393,181157.21871160416
2025-07-21,195290.99125826167,185255.53691747464,249311.67822361997,191274.7124051718,174148.4118802479,243021.17465695195,206250.36045404317,181500.72809246153
2025-07-22,195529.46644365593,187725.32306936063,251735.01218510678,191178.8189878134,174786.74270223887,243688.69595059205,207350.40711033388,181526.7048154749
2025-07-23,198491.26691782282,189836.7432410983,253657.81038762143,193417.21999641936,176653.90042852671,246233.41299351506,209600.9925779903,183071.02631445584
2025-07-24,196310.21331369685,188835.17326429166,253084.5079584222,194360.53248116057,177576.56277441295,244654.62381657414,208990.42801551067,183131.64457463913
2025-07-25,199138.01512682243,190812.23093679227,255871.0842981439,195673.96292397063,179650.28517889293,245306.37328012282,211553.12820128642,183905.25831955054
