,SB1: Wide Buffer (No Swap),Swap10: Force Swap (Cap 10),Swap15: Force Swap (Cap 15),Swap20: Force Swap (Cap 20),Swap25: Force Swap (Cap 25),Swap30: Force Swap (Cap 30),S&P 500
2024-06-11,214955.6437625885,212974.04792308807,188998.83819007874,199505.73116016388,195348.1803855896,179133.90713214874,152596.914564497
2024-06-12,216392.2404575348,214397.59890270233,190028.06526947021,200930.67100048065,196965.36964035034,180517.52562999725,153850.21160129915
2024-06-13,217757.09244728088,215748.8870344162,191364.91388511658,201971.25016880035,198068.55937576294,181435.9622888565,154159.9653903609
2024-06-14,216249.5070590973,214265.67380809784,189756.78785133362,200605.89136981964,196641.8027381897,179959.66748905182,154253.7544645274
2024-06-17,217692.05914878845,215698.03948116302,190843.15185165405,201439.37012386322,198044.4238319397,181147.70589351654,155481.4468891681
2024-06-18,218412.8426990509,216408.90790081024,190679.50613021848,202217.62248897552,199331.08675765988,182283.21860408783,155876.48441410047
2024-06-20,216358.96053886414,214374.30114650726,188686.40101623532,200207.41644573212,197461.12711715695,180875.00864315033,155453.02488369614
2024-06-21,214743.18118858337,212773.12485408783,187408.8375854492,198342.45895671844,195714.11703872678,179450.74308681488,155244.6086565384
2024-06-24,215710.8138370514,213729.03428173065,188146.57183074948,198361.0448102951,195975.05638504025,179641.70687007904,154739.97630377312
2024-06-25,215699.67190742493,213705.3526945114,188396.2000579834,199643.71801280975,196843.7704811096,180272.90370845795,155335.88156812568
2024-06-26,215060.5558605194,213078.70625209808,187807.10650634763,198984.68039226532,195813.71650314328,179380.60417079926,155529.75012290658
2024-06-27,216876.17077445984,214874.0585012436,188175.59481048584,198725.635928154,195600.39773941037,179275.22904872894,155774.93421873904
2024-06-28,214856.68760871887,212878.77939128876,185918.09061050412,197018.7252187729,194162.7775764465,178052.2995481491,155161.9296805209
2024-07-01,215598.5317325592,213608.07461071014,186521.74029922485,197537.40716457367,194498.4145927429,178231.3934354782,155481.26969462025
2024-07-02,215115.113489151,213139.91334056854,185834.44772720334,196518.59041500092,193561.0055274963,177483.0734128952,156527.6034995569
2024-07-03,217758.76383018494,215766.39235591888,187258.65905380246,198412.52252101898,195238.42232894895,178869.03272533417,157226.1398460126
2024-07-05,216316.63338661194,214323.57866954803,186171.6417160034,197113.7027616501,194241.65164566037,178045.771651268,158132.79118889477
2024-07-08,217713.49623680115,215703.8895483017,187518.04688262937,198480.8853712082,195252.51968002316,178894.67615032196,158315.2661342502
2024-07-09,217606.21262931824,215588.55587673187,188170.8416023254,199651.88139247894,196196.48180007932,179583.5739736557,158469.23047685978
2024-07-10,216631.9770526886,214620.18315410614,187750.92869186398,200058.8942708969,197055.51920700073,180201.1090040207,160037.31362788205
2024-07-11,217225.7213191986,215216.3779668808,187952.15655517575,199404.81381511688,196710.91283035275,180115.55754375458,158657.35792829096
2024-07-12,218509.09389686584,216480.20307445526,189665.95961380002,201303.67184352875,198321.08279800412,181478.87160396576,159658.0995760709
2024-07-15,218615.70609855652,216583.8903646469,189916.22843933103,201315.64713573456,198525.0483894348,181493.42410945892,160097.18766559384
2024-07-16,219670.7114162445,217638.14908504486,190312.8120346069,201696.0660276413,199460.10708999634,182414.97054195404,161046.57833341262
2024-07-17,213765.933511734,211811.93509960175,185145.18930816647,196794.49103832245,194655.4766960144,178563.1039686203,158788.51733259478
2024-07-18,212070.21571540833,210168.15162944794,183533.55097961423,195973.19959545135,193344.7169456482,177237.85922527313,157568.26707896293
2024-07-19,210841.52822303772,208942.42856884003,182987.7061462402,195017.9583158493,193230.17892837524,177019.30962657928,156521.89783511675
2024-07-22,213115.60724067688,211192.14354228973,184548.83593749997,197242.66697216034,195757.66750717163,179072.3727502823,158135.64402111486
2024-07-23,214016.96708488464,212080.13944911957,185293.76721191403,197394.6622800827,195732.01043319702,178863.17071437836,157887.6070930623
2024-07-24,208797.90419197083,206918.7789030075,180872.07737731934,192859.00941753387,190886.7206916809,174876.82938289642,154309.4467109104
2024-07-25,208580.16700553894,206750.17814540863,179063.77671432492,190406.39718151093,187969.8300895691,172589.91541576385,153505.46188904095
2024-07-26,212904.2182559967,211054.8143568039,182663.6764183044,193759.02176189423,191573.1796684265,175599.54848003387,155224.65655045275
2024-07-29,212925.7523174286,211076.89152431488,183032.0945396423,193956.05907726288,191373.00867080688,175449.30824565887,155315.89402313044
2024-07-30,209927.3770389557,208117.70772838593,180518.5546340942,191375.61159038544,188615.7505760193,172926.28835201263,154529.00847512664
2024-07-31,214637.83047676086,212780.63641643524,184210.8198432922,196253.25636577606,192994.19511795044,176405.1226530075,157040.81206843714
2024-08-01,211726.20256996155,209874.15925121307,180858.80998611447,192955.48852825165,190323.4794807434,174443.8638944626,154816.98505426006
2024-08-02,204108.24787330627,202341.50886058807,173882.68003463742,187023.2783384323,185009.62102127075,170412.3655576706,151934.50818634382
2024-08-05,200097.12124061584,198382.56646251678,170105.6278877258,182290.2532529831,180381.88470077515,166723.86908245087,147509.60593793105
2024-08-06,203101.5269794464,201349.17433452606,173260.2455253601,185452.08545589447,183547.16039657593,169225.03738307953,148869.5918119817
2024-08-07,200020.38739585876,198309.8239812851,170480.667224884,182761.4368314743,180768.7018623352,167096.3730802536,147874.57354809667
2024-08-08,208067.2260875702,206240.35528469086,177881.40629959104,189349.23842144012,187922.5566368103,173521.67382335663,151293.01076483456
2024-08-09,210364.27690696716,208482.9117193222,179471.64257431027,190583.47955608368,189021.46518325806,174346.13484477997,151960.1836763244
2024-08-12,212197.95856666565,210304.62632274628,180775.48595428464,192234.9573583603,190224.1449546814,175274.61808490753,152040.0275395766
2024-08-13,215736.18159294128,213795.96139431,183905.74109649655,195646.96507930756,193607.68252944946,178219.36662006378,154540.4020845521
2024-08-14,216141.633562088,214186.53665447235,184094.26581573483,196711.14265727997,195011.74588394165,179164.73576068878,155027.9351634518
2024-08-15,218943.3332271576,216963.9299840927,187444.5892333984,199785.18142223358,197714.08820724487,181362.69490337372,157685.1800416212
2024-08-16,219275.48176765442,217304.38859844208,187704.47133636472,200421.8288640976,198500.88819503784,181952.25347614288,158038.68316454225
2024-08-19,221398.9838733673,219410.27565288544,189823.21316909787,202891.46602535248,200463.96125411987,183557.62113285065,159549.7451100728
2024-08-20,220135.07617759705,218140.14197444916,188809.33612442014,201705.73458385468,199464.91508865356,182544.346865654,159290.33229204957
2024-08-21,221147.4374485016,219141.83365917206,189486.5786552429,202427.5682401657,200575.2992286682,183604.75174236298,159837.72168920626
2024-08-22,220346.73384666443,218348.9484319687,188432.5007896423,201038.40562343597,198959.81634140015,182273.6569070816,158583.23744893362
2024-08-23,224314.57128334045,222283.5703382492,191617.6338920593,204267.57330608368,201748.47653579712,184572.52595996857,160268.25128206902
2024-08-26,223036.88046836853,221018.52721309662,190377.00616836545,203247.25020122528,201028.28232192993,183978.3890504837,159886.166678583
2024-08-27,223862.86356163025,221835.028342247,191508.65039062497,204543.35208415985,202093.6026878357,184825.82995700836,160105.72844279924
2024-08-28,222725.82940101624,220715.3260755539,190314.09839630127,203350.49786663055,200991.18069076538,183892.799202919,159176.28988106613
2024-08-29,222673.19323921204,220672.35066509247,190559.96350479126,202528.9904050827,201033.7332496643,183899.52013111115,159190.5008838021
2024-08-30,225568.93398094177,223531.35530757904,192788.8405380249,204650.81850719452,202924.70220565796,185430.95371341705,160710.15676490244
2024-09-03,219088.44408607483,217114.41489696503,188003.90840530396,198939.38065624237,197665.92812728882,181139.5222826004,157402.87368801836
2024-09-04,218669.71928977966,216709.1654729843,187071.19876098633,198000.68477153778,196696.20650482178,180414.73761844635,157080.73400006327
2024-09-05,216866.83994102478,214946.86020565033,185371.95896148682,196471.94095134735,194714.58415222168,178899.0807275772,156698.66711603204
2024-09-06,210028.27459144592,208161.70032787323,180349.02362060547,191424.7448720932,190525.27722930908,175431.164311409,154061.44522176738
2024-09-09,211645.16113471985,209757.27118206024,182109.65282821655,193463.16903209686,192611.38592529297,177116.70449543,155786.32782816453
2024-09-10,210711.31462669373,208834.4724187851,181371.76948928833,192869.588971138,191977.42506599426,176806.7126379013,156464.87662962504
2024-09-11,215542.73256492612,213605.0096197128,184344.93660354614,197544.87317562103,196132.80157852173,180353.80378055573,158070.04659950818
2024-09-12,218644.7765750885,216674.57364940643,187610.5711326599,200683.41217517853,198976.33550453186,182651.53539180756,159401.52187081295
2024-09-13,219835.40584373474,217867.60213375092,189617.3430671692,203134.51677417755,201292.92880821228,184516.84703731537,160234.035014883
2024-09-16,220256.99959754944,218286.76276683807,190781.930519104,203829.03512859344,202147.58143997192,185203.17864322662,160470.69605296486
2024-09-17,222775.45465660095,220775.65680599213,192255.4218864441,205019.65434360504,203169.4770679474,186051.4803571701,160536.2403162072
2024-09-18,222836.84949302673,220340.0562429428,192493.2035331726,204777.70019435883,202767.08698272705,185735.46148777008,160060.13628564257
2024-09-19,224065.81575584412,223064.74652004242,193374.45043563843,206236.09255123138,204067.31884384155,186709.01147556305,162791.46620425978
2024-09-20,224202.63284873962,223726.60222148895,192974.55366516113,205703.7790327072,203756.6865272522,186477.5892572403,162510.02810394127
2024-09-23,226808.37964057922,224933.49097347257,194678.7506752014,206915.09110355377,204891.78248405457,187440.1377286911,162916.140288113
2024-09-24,227476.8595333099,225314.1841993332,195273.43851089478,207410.7902956009,205748.12637519836,188083.31849575043,163382.2859850896
2024-09-25,226241.73036003113,223955.30382061005,194301.92856979367,206497.96732616425,204765.04384231567,187317.25156116486,163021.94315262235
2024-09-26,225530.49024009705,222377.72808361053,194512.7919960022,206837.79282283783,205296.59274291992,187795.11969852448,163668.27798528736
2024-09-27,225084.59419822693,221777.73994731903,194671.14427947998,206850.93192958832,205059.79862213135,187625.24415302277,163430.90816901418
2024-09-30,225447.30034065247,220846.69680309296,194912.01306915283,207343.86219120026,205388.13030433655,187856.22294521332,164085.81921779417
2024-10-01,224814.69925117493,220761.59633159637,194400.47473907468,207233.62559604645,204907.66098594666,187412.03623104095,162615.86640736015
2024-10-02,225874.43665504456,220663.19248867035,195007.39556503296,207949.29884433746,205512.41042518616,187848.8296995163,162684.49385573476
2024-10-03,226387.9455242157,221194.60742092133,194888.22974777222,207872.44800662994,205558.537191391,187913.57638835907,162387.07280720197
2024-10-04,230949.75274085999,224793.60223674774,198234.5093002319,211029.19883060455,208597.5497188568,190301.89421749115,163862.74900153087
2024-10-07,228543.42914390564,222585.19705104828,195436.22383499146,208461.9148569107,206655.91954231262,188779.04248332977,162381.34942330705
2024-10-08,227927.09097099304,223388.99621105194,195489.97534179688,209506.2231683731,207732.3460636139,189602.2745733261,163917.0768498956
2024-10-09,228436.0972995758,223012.39211368558,195948.74556350708,210198.5937948227,208547.0376148224,190210.17006206512,165052.45091511682
2024-10-10,226736.13918113708,223547.94465732574,194707.11194992065,209022.1854944229,207973.74064064026,189607.017329216,164763.606082699
2024-10-11,230016.63731575012,225449.15347003934,197108.52407073975,210977.45747852325,209656.30587959287,190986.2848997116,165750.24304447166
2024-10-14,230337.55846595764,226246.64625644684,197633.16928482056,212084.06157779694,210550.87048912048,191547.27512264252,167105.79905482655
2024-10-15,228155.0530834198,227233.10184192657,196595.17462539673,210891.9049501419,209703.90271949768,190822.73848247528,165807.44144451123
2024-10-16,232052.63159751892,230777.62040996552,199459.9252281189,213290.1267709732,211750.00138664246,192449.00322055817,166528.12710944572
2024-10-17,231668.74676704407,230129.91762447357,199041.46306610107,212890.09598636627,211202.88839912415,191994.52678203583,166542.39127054604
2024-10-18,232645.79905891418,230609.46749019623,199797.80941009521,213349.66130161285,211717.58464241028,192406.69746685028,167183.0027193161
2024-10-21,233694.31859016418,229125.04295253754,200512.61352539062,214393.47200107574,212484.87108421323,193048.25436878204,166908.475206363
2024-10-22,233560.33129310608,228078.8059949875,199250.5362625122,213499.39482593536,211883.74053764343,192598.79584789276,166819.8247740836
2024-10-23,231808.7591571808,226389.40812969208,198559.49796676636,212067.65451908112,210598.82477378845,191540.1989774704,165295.50867637532
2024-10-24,227455.3068675995,221617.7770986557,195446.5647354126,210319.94943332672,209217.05787849426,190503.38880443573,165653.0163960773
2024-10-25,227757.02347373962,220391.24930858612,196001.5179786682,210680.90993595123,209412.3135585785,190747.18751049042,165595.81799603775
2024-10-28,229891.28710365295,222140.2634458542,197587.13314819336,212381.23318958282,211546.1577320099,192473.2372598648,166107.75076417363
2024-10-29,229590.6278514862,224712.5342245102,199404.13053512573,214544.01263141632,213797.64352607727,194182.46695041656,166376.55489323186
2024-10-30,229654.34733009338,225039.03749370575,199467.6721496582,214256.49446582794,213574.69925880432,193997.5144033432,165873.23378012053
2024-10-31,225960.07824516296,218864.55927753448,195578.94766235352,208674.48883342743,208868.20064353943,190335.24792575836,162621.58979125507
2024-11-01,224874.90427970886,218906.89006137848,194675.06980895996,208248.5477666855,208624.78766441345,190155.6421766281,163307.9351528201
2024-11-04,227187.14121055603,220269.37177181244,195474.98010635376,208998.52958393097,208931.6185092926,190450.75135707855,162956.16853646783
2024-11-05,231108.09781074524,223773.1088323593,199147.59954452515,213406.3014574051,213132.87558174133,193751.66356945038,164926.6073472479
2024-11-06,233356.15890693665,229122.94052028656,203137.13425827026,219704.5363893509,219774.5186328888,198699.87827587128,169027.61568168204
2024-11-07,249986.921377182,238521.80719280243,213836.5830116272,229745.6647233963,228295.05543327332,205882.09059810638,170334.54950811237
2024-11-08,259023.06240272522,247095.9270734787,221092.737991333,237323.96199512482,234592.6727733612,211025.30170345306,171072.36988582203
2024-11-11,259330.6842250824,254835.14550685883,222400.924785614,240708.59549045563,237661.61119270325,213347.90141773224,171235.4065892805
2024-11-12,257431.85474586487,253856.58954906464,221462.5121536255,239683.4809999466,236113.0578212738,212101.14779949188,170703.48627614937
2024-11-13,256414.21039009094,248765.74437618256,218520.98819351196,236151.68017673492,233392.13211631775,209991.51864528656,170786.43104398862
2024-11-14,256760.24606895447,247326.19945049286,217863.08948898315,235202.23215961456,232748.74808692932,209589.97203922272,169688.25011435692
2024-11-15,258902.9766407013,250843.30364513397,220003.96383285522,236511.5669374466,233763.611951828,210391.49987888336,167514.76407121838
2024-11-18,261306.92241477966,255335.80578899384,223906.9683380127,240043.95995807648,236362.11527442932,212470.40794849396,168201.12715223822
2024-11-19,264004.8327770233,256742.97026729584,226079.29220581055,243140.17594242096,239182.3273677826,214807.34769535065,168815.97451375378
2024-11-20,266049.72865104675,258931.7231092453,227601.57431411743,244197.66693592072,240061.74398612976,215513.17833805084,168873.19063324813
2024-11-21,267283.290266037,255650.80338191986,227103.260974884,244239.9063577652,240054.38371849057,215493.0094385147,169779.71793994683
2024-11-22,272687.20731544495,260624.45271587372,232457.7763252258,247454.4026002884,242826.0209407806,217795.05163288116,170305.96802754738
2024-11-25,270003.0090084076,261032.6437177658,231762.0509338379,246715.46318531036,242119.96036338806,217157.46934986115,170883.6399729282
2024-11-26,273451.7331562042,261543.91431713104,232581.43239974973,247726.76358509064,243389.85457420346,218199.03844356537,171775.92083798136
2024-11-27,272708.6758556366,263795.78441905975,233168.21865844724,248210.42969226834,243626.03795433042,218356.19405269623,171255.4118537305
2024-11-29,275417.1914768219,263887.856341362,234531.88746261597,249412.92914295197,244760.24054527283,219311.4895658493,172319.2879189023
2024-12-02,274942.95171165466,264152.66609859467,235041.8281288147,249922.1700143814,244847.60156822205,219735.78541851044,172628.15573522492
2024-12-03,280333.01030921936,268994.7579984665,239347.40258407593,253374.81557941437,247816.15774345398,222208.365193367,172708.21223193457
2024-12-04,281453.015291214,273377.38320446014,242020.46061325073,256476.74123859406,250772.66366386414,224529.64144039154,173780.62907431176
2024-12-05,281368.2206172943,271820.296664238,241010.91242218018,255971.81757831573,249918.02264785767,223914.69544124603,173494.69023247837
2024-12-06,285256.8012332916,279850.9913663864,246279.78440475464,260114.5070619583,253326.46002578735,226761.08825206757,173823.5455937962
2024-12-09,272153.95732688904,264504.4390745163,234641.8486251831,247893.2192583084,242070.72470474243,217733.8308134079,172928.411896523
2024-12-10,267539.5828227997,258722.76436901093,230179.4653701782,244500.3393983841,238971.45436668393,214781.72484493256,172390.7504800422
2024-12-11,272352.4099063873,263043.6966085434,234141.60149383545,248457.13883304596,242991.74049758908,218360.83516597748,173723.448393727
2024-12-12,268614.67703437805,261401.3418455124,232248.88229751587,246270.28907489777,240958.07179641724,216718.04531002045,172828.33241590855
2024-12-13,267156.4125919342,260743.80916500092,231873.8182220459,245764.08455753326,242746.8118648529,217990.34187984467,172794.02755144867
2024-12-16,270716.18805503845,265256.64117336273,235920.09616470337,249116.95747470856,246634.77803230286,221350.42401981354,173531.84792915834
2024-12-17,267980.89622306824,261796.05859279633,233206.48734664917,246310.8737039566,243740.56074523926,218704.49338817596,172816.88564811874
2024-12-18,255786.51038551328,247089.09858226776,220755.60324478147,233560.79890155792,231676.65421104428,207988.50263690948,167666.33628743223
2024-12-19,257034.00573921204,247036.9443731308,221524.93423843384,232473.35591220856,230770.7349472046,206981.4754743576,167614.84355183283
2024-12-20,265688.0224170685,254507.54967784882,228639.4826927185,239201.20550251007,236864.8640384674,212326.91713428497,169628.07484591386
2024-12-23,266362.94561576843,253795.586810112,228017.45128631592,239515.53612232208,237376.09031105042,212739.2834291458,170643.84259134976
2024-12-24,267392.0858821869,257133.73192882538,230204.070022583,241488.9030008316,239161.41407585144,214383.35386753082,172540.5507507777
2024-12-26,268044.97419929504,258547.60977077484,231301.07637023926,242188.27567195892,239842.36782646176,214951.61170101166,172552.0683963867
2024-12-27,264387.14785957336,254315.5280675888,227703.96614074707,238651.1469373703,236641.7827835083,212328.42616558075,170735.6825254901
2024-12-30,262754.5765323639,252111.37065410614,225922.9267616272,237389.82557964325,235021.27759552002,211041.54433918,168787.32215536968
2024-12-31,260513.33088493347,249593.15495204926,223456.74562072754,235577.8483915329,233368.2493648529,209733.09531116486,168173.25444986453
2025-01-02,265398.0797290802,253923.13712978363,227563.94776916504,238963.7247991562,236190.9707832336,212094.03800868988,167760.0367643248
2025-01-03,269139.3881702423,257957.23054790497,230953.42406082153,241774.7778120041,238730.9109382629,214367.97832393646,169857.6126631729
2025-01-06,270556.9586658478,260607.3695936203,232888.92012786865,243403.78428936005,239490.96969604492,215077.66371059418,170836.0986757454
2025-01-07,265138.6470890045,254401.52211666107,227382.66555595395,238646.0645418167,235111.44398880005,211511.61155986786,168904.94389621928
2025-01-08,263730.46956062317,252770.397482872,226478.91507148743,238104.70981693268,235030.89710998535,211430.00397014618,169151.70502352747
2025-01-10,258879.26635169983,247723.20327663422,222784.8358154297,235752.00155735016,232000.2930431366,208747.77011966705,166569.2185250875
2025-01-13,260022.8887577057,248692.37362957,224219.64165878296,236210.4452753067,232573.87471199036,209374.44579410553,166827.47957854986
2025-01-14,262516.4123096466,251908.02721309662,227194.86733055115,239762.92082881927,236019.43405342102,212273.0827035904,167057.03511526372
2025-01-15,267471.7321033478,259795.49560451508,232276.89012718198,244800.4997167587,240336.6381702423,215403.51471805573,170095.79757436612
2025-01-16,269058.140871048,260880.61436748505,233598.7549934387,245851.76072788239,241709.9605998993,216562.23451328278,169768.66100016222
2025-01-17,271976.2963466644,266132.33103847504,237857.88346672055,249878.38183498383,244983.28581047055,219228.28090000153,171473.13079464933
2025-01-21,272690.90947151184,267901.9091901779,239567.84613609314,252409.53205013275,247324.44516181946,221678.04619312286,173042.7023798734
2025-01-22,274866.6989994049,268978.1304769516,241241.9492855072,254478.1382074356,248861.62697601318,223133.90386104584,174015.46500855096
2025-01-23,275654.69431495667,269647.4322385788,242677.9637737274,255596.2579317093,250222.35502624512,224359.7572774887,174965.28094328454
2025-01-24,274109.94210624695,268907.1392850876,241627.61194038388,254234.04358959198,249227.14255332944,223383.30511188507,174454.49993970955
2025-01-27,267984.89061927795,259094.1654958725,233253.75471496582,243427.8124475479,239791.09230995178,214364.31941318512,171986.76463044438
2025-01-28,270635.05845832825,264838.90688610077,238241.75335502625,249528.41508579254,245133.99208831787,218433.6111021042,173464.54943989246
2025-01-29,273809.02664756775,268722.4901418686,241652.09908676147,252255.28980350494,247403.35798072815,220363.55132770538,172686.91344728536
2025-01-30,274632.49695014954,271882.9419736862,244085.16160583496,254899.0547323227,249884.6706314087,222760.6094045639,173613.74724916538
2025-01-31,266083.69282341003,271356.53455638885,235497.36690330505,247722.79609966278,243928.46386528015,217957.64710330963,172689.78399896022
2025-02-03,264001.1148662567,269427.79235744476,232667.07823371887,244996.33096408844,241855.66731262207,216228.38627147675,171527.65355701666
2025-02-04,265966.11733436584,272326.4326124191,235416.7274494171,247958.70515537262,244161.46837997437,218143.61061000824,172678.3195117156
2025-02-05,265033.60561180115,273806.02255535126,236244.97912025452,249450.23590755463,245687.56124305725,219513.77350711823,173378.43288964705
2025-02-06,265132.8541164398,273298.41681575775,235350.64900779724,249118.1746931076,245078.28247642517,219199.6059923172,173981.0361079076
2025-02-07,262723.1422176361,272700.7017431259,234260.7409439087,247778.27113056183,243641.33299827576,217760.22511005402,172388.46467037516
2025-02-10,261778.30589866638,272995.27704143524,234428.54713630676,247858.62667369843,243921.5419406891,218313.14851856232,173559.22448679808
2025-02-11,258436.60522270203,268159.5354413986,230212.3583164215,243419.9609079361,240169.1406326294,215464.5279188156,173691.2344249315
2025-02-12,257768.03496742249,270375.66852092743,230441.0754890442,244639.30609989166,240880.24376869202,216208.90017795563,173131.67176233887
2025-02-13,276639.4020137787,289576.3762998581,246974.93269348145,258846.4775133133,253343.93356895447,226737.3555574417,174959.53983993485
2025-02-14,283812.804517746,296593.6445379257,252274.16327095032,263359.3604860306,255787.53435897827,228881.17924022675,174950.91046545553
2025-02-18,282772.17775154114,291188.177031517,249293.301820755,260486.14599323273,253327.60182952878,227134.5397787094,175464.54430125057
2025-02-19,282511.9414844513,290259.9138097763,248752.49864006042,260780.8956193924,253352.43154144287,227154.51213741302,175877.7619867903
2025-02-20,272760.6063976288,278047.30659008026,239215.67448234558,252137.42257213593,245827.644865036,221158.02861118317,175146.03710152602
2025-02-21,263296.4195613861,267096.22680187225,229433.94597816467,242940.8986196518,237031.8588962555,213901.58762073517,172150.31519809153
2025-02-24,261841.31114006042,264609.32221889496,226999.63039207458,241462.60890102386,235724.24762535095,212853.97844791412,171366.97354104434
2025-02-25,254331.43791389465,256501.62882900238,220010.4667816162,235627.66969966888,231097.19854736328,208878.0810995102,170514.72092434598
2025-02-26,245977.8493938446,254277.27365398407,216723.9180583954,232200.69040203094,227920.999212265,206119.5711297989,170600.81975513665
2025-02-27,243007.159822464,250256.3863210678,213315.39421081543,229525.79902935028,225295.93180847168,203966.06582546234,167877.67622462916
2025-02-28,247724.09559822083,255241.5730047226,216738.58695411682,232233.9290189743,227623.2472782135,205827.12727069855,170497.51533375168
2025-03-03,246356.70310783386,250241.78027629852,213117.68560791016,229361.26824474335,225174.194316864,203989.26052761078,167510.40508534177
2025-03-04,240973.89267158508,244100.6700773239,208432.44987297058,224215.90960979462,220125.70940589905,199975.06026935577,165527.61581457796
2025-03-05,239562.92705345154,245187.0523519516,209510.96750450134,225500.76673412323,221138.96433448792,200691.07885456085,167306.68451370153
2025-03-06,227106.47279167175,231017.39352321625,198553.33979606628,214999.74455165863,211222.01203727722,192625.82086658478,164336.7798558859
2025-03-07,230457.895280838,235098.2150220871,201703.28254890442,217283.29870128632,213818.88570594785,194722.94706439972,165257.87255441622
2025-03-10,222981.08024024963,221368.77873134613,191557.99781227112,208055.85066890717,206336.99603843686,188719.43158054352,160856.14735285964
2025-03-11,225594.72880363464,223175.5234861374,194064.5839214325,209537.65535640717,206913.61702156067,189448.23135852814,159518.96641711472
2025-03-12,229276.33247947693,228207.6010465622,197800.8894577026,212037.48351573944,208661.94676971436,190825.18468761444,160365.4424915538
2025-03-13,229499.14257240295,224683.41523647308,196668.2886505127,210063.63693141937,206978.80580711365,189558.07393169403,158227.71430816734
2025-03-14,235292.87328147888,231546.61250209808,202918.79239082336,216551.8998632431,212822.93134880066,194371.0938577652,161496.01458452884
2025-03-17,238219.18831062317,235191.6957769394,206887.6800556183,220784.97788524628,216863.7427253723,197657.35888767242,162741.35558613343
2025-03-18,230642.9243068695,225795.30245494843,200189.05962181088,215125.44225597382,211810.36488342285,193535.69706058502,160982.3984681886
2025-03-19,234696.43871116638,232738.74762630463,205757.28922843933,220501.05719280243,216417.0485305786,197296.97252368927,162735.61448278374
2025-03-20,236274.1323375702,233491.79686641693,207131.98967933655,221602.29588603973,217559.67337608337,198168.85986423492,162265.0389221114
2025-03-21,237410.17510795593,235648.54958629608,208013.04306793213,221767.42000865936,217036.4106349945,197795.25363063812,162318.56939501085
2025-03-24,243071.95065879822,244107.63988018036,214025.56520462036,228188.96509456635,223055.27487564087,202595.89787197113,165225.44595216334
2025-03-25,243889.8153591156,243541.18994426727,214015.979927063,227665.74998760223,222633.73398780823,202172.22675991058,165622.62753112445
2025-03-26,241055.89121818542,237552.55183315277,209552.08799552917,223417.0802488327,219000.59505081177,199208.8515367508,163645.36673025295
2025-03-27,229223.14049339294,227081.12806606293,200899.22628211975,215720.51713466644,212237.22198677063,193523.2761735916,163210.7793822449
2025-03-28,230184.72625541687,225164.98641490936,199694.10208129883,215088.31761837006,211352.65064620972,192923.52477931976,159923.99771454473
2025-03-31,229671.5956249237,224192.27929592133,198757.63228225708,215068.6925649643,211531.56278419495,192987.9399023056,160997.53088257328
2025-04-01,233664.6897945404,227828.29668331146,201762.3019828796,217389.10651683807,213558.16035461426,194651.90116405487,161452.24753121482
2025-04-02,236715.06777000427,231144.69858074188,204060.9121170044,219293.18716716766,215082.4436187744,195910.72208690643,162473.98673291263
2025-04-03,227536.1973285675,218352.4830236435,193961.80724334717,209351.27428722382,205849.12822914124,188343.7116765976,154467.14985847913
2025-04-04,208177.4438610077,202236.30328273773,177281.21168136597,192701.98757839203,189619.34752464294,174328.9799489975,145424.17672533667
2025-04-07,209625.11536216733,204402.203001976,178677.53581237793,193524.58853816986,189742.5071735382,174326.329539299,145165.14487559127
2025-04-08,207506.27566337585,200946.92702007294,176284.81673812866,190990.85128307343,187467.62321281433,172395.84723949432,142891.46417538222
2025-04-09,223779.84153175354,222214.07712841034,194015.55660247803,207100.73851299286,203167.40504074097,186098.43606090546,157897.8312184721
2025-04-10,218875.41399955747,214951.22564601898,188271.8864173889,201176.21912288666,197224.85349082947,181171.10338115692,150978.915709351
2025-04-11,220538.07711219788,218915.92948436737,191510.32641410828,203920.52303218842,200320.17687034607,183860.57915210724,153672.7867005569
2025-04-14,220481.91240882874,219584.44665050507,192389.37602043152,205112.86099147797,201412.73420906067,184611.11014652252,155163.63074818006
2025-04-15,222049.0772380829,220709.50360393524,193376.82274246216,205860.68398189545,202005.3364086151,185259.57561397552,154729.02568071723
2025-04-16,219092.9002895355,215833.2658147812,189980.04530334473,202892.87262630463,198807.01702690122,182733.93715572357,151289.7326656997
2025-04-17,220946.01325798035,217700.03291225433,191962.4406414032,205096.7275838852,200293.57567596436,184006.4022912979,151505.57334441153
2025-04-21,217081.60546302795,214436.01670742035,188619.1723613739,200211.5072927475,194991.02156829834,179745.73913669586,147899.3276264285
2025-04-22,221160.22911643982,218064.14251613617,192026.95566177368,204303.20088100433,199296.2706336975,183756.90248012543,151747.3553049257
2025-04-23,221172.70819664,217476.98419475555,192021.50051689145,204878.66611003876,200354.51774787903,184544.03257465363,154098.72695463084
2025-04-24,226773.42836189267,221539.71661281586,195517.8198261261,207942.94319820404,203191.9048461914,186840.32490634918,157342.36174993438
2025-04-25,224681.43183708188,219786.97007274628,193752.26141166684,205989.72373485565,201665.8003807068,185626.87321186066,158479.1888104478
2025-04-28,226984.7683162689,221726.28663539886,195632.66957664487,207657.79763698578,202894.74128723145,186622.4211320877,158539.62987071267
2025-04-29,227530.45973777768,222311.3927526474,196092.62504959104,208169.00371456146,203974.92616462708,187372.75698757172,159538.31606173777
