,SB1: Wide Buffer (No Swap),Swap10: Force Swap (Cap 10),Swap15: Force Swap (Cap 15),Swap20: Force Swap (Cap 20),Swap25: Force Swap (Cap 25),Swap30: Force Swap (Cap 30),S&P 500
2025-08-25,255969.54985820304,235921.9388510326,228378.737248397,219575.26025249023,208779.53589628005,192360.7709487895,185455.37279214445
2025-08-26,257521.4830933715,237793.19659105336,230004.09998414526,220445.1687646057,210091.31591031814,193480.69439163007,186231.87487723737
2025-08-27,258765.37557994376,238752.87725893056,230009.91474626077,220351.6051545288,210082.97824476028,193527.7662033061,186656.20273611465
2025-08-28,258737.60357295524,239609.4971930126,230752.5475091697,221367.90852214355,211368.36183545852,194610.10958709515,187317.2271139247
2025-08-29,259643.21442805778,239494.45075670278,230752.32069871438,220779.3533539917,210210.58516309524,193627.56938400067,186200.12160863972
2025-09-02,260159.2089501525,239873.4028517345,230157.54013154516,219785.36136104126,209168.93687818313,192859.31786575116,184820.3428591072
2025-09-03,259032.16633998405,239104.24010911977,229559.4888581992,219456.4555916931,209101.31656263137,192858.29870452682,185821.97065710925
2025-09-04,258506.3813973571,238823.21210924184,230175.4476403953,220428.25465251465,210689.33698270583,194189.81946029462,187374.97482729508
2025-09-05,259502.8400994445,241826.9385134319,231744.73397920144,221292.48634006042,210662.9229697969,194048.58988994398,186832.2809894935
2025-09-08,258786.47384654533,242215.95608583486,234638.1730661155,223363.87879802246,213703.67708204055,196353.04724162855,187291.26810806777
2025-09-09,257396.64120112907,241158.41825738942,233654.0268754722,222549.6953663971,213323.10520169997,196259.36337703504,187724.24306241138
2025-09-10,260840.83601390372,246978.57971254384,237229.57730195535,224879.41069367906,216117.4934344461,198808.2833600215,188266.91918075504
2025-09-11,263610.0539246703,248387.86651674306,238762.7504777671,227416.10766557237,218422.11142684723,200651.13559991636,189831.47643750653
2025-09-12,260313.15267955314,245689.71443620717,236233.94334123147,225202.19193986437,216675.82050658966,199166.59392053404,189767.93446139537
2025-09-15,259570.7012978698,245488.62472978627,236203.84636399758,225256.92230561754,217197.22918082977,199421.83113385955,190778.26251323754
2025-09-16,257519.13707217702,243131.0276192478,234584.17138446344,223681.89695683974,215930.27159126068,198398.30626945297,190515.58926898998
2025-09-17,258264.06823977956,242873.01411140477,234614.73506892694,224338.06505338213,215912.79877692962,198485.35316512862,190278.89275005722
2025-09-18,259837.86583194265,244049.93437660253,236280.41993297113,226515.2381033089,218452.88589698577,200485.57088165084,191167.94883187575
2025-09-19,262494.5604997588,246063.2780312351,239154.66930545343,228044.383811393,220004.82554084563,201709.8195120982,192114.78806598054
2025-09-22,261522.9780679656,244343.02137458837,237940.40407908926,227435.20046750564,220522.66899329924,202001.1165625743,193023.6899406726
2025-09-23,263327.0998483611,246288.10677803075,239798.88825763238,228793.31451741717,220966.34212333465,202371.90879508771,191972.96152476643
2025-09-24,264653.4051996184,248049.85844505345,240796.18811191095,229141.73500768206,220574.0407515695,201962.30556804457,191362.17181016755
2025-09-25,261084.75422915944,244371.6765869907,237604.18125689996,226582.44317189715,217855.4291449716,199767.53061610975,190479.33525807993
2025-09-26,264444.82202014455,247271.6926316074,240422.70176089776,228753.6361383583,220118.05952750944,201556.04008676327,191570.60579371345
2025-09-29,263375.34981021413,245583.30792701757,243105.43825305474,231273.60387364886,222321.6966239145,203292.50306512634,192108.99380323978
2025-09-30,261920.05030688772,244474.23640144384,243636.17753375543,231197.89890996477,222773.84324180387,203498.30188806335,192832.63874534896
2025-10-01,261461.72195682058,244070.95124900853,242405.74674762262,231624.6866602089,223284.0388339212,203620.19450502197,193489.72940350013
2025-10-02,262918.56460437307,245748.02372825658,244330.43752826226,233788.34471837542,225079.368221586,205185.06994981566,193712.5870257952
2025-10-03,263944.4048105193,246666.8572815708,245334.35589830886,233852.7781979992,224910.22716388488,205496.550721033,193709.7164736117
2025-10-06,266780.9643579436,248745.05365074193,244108.41994707595,233654.29455160638,224747.85526401305,205163.9398249606,194404.40782147503
2025-10-07,265479.59104079736,248183.1084532169,244172.78617950928,233046.72774712107,224198.26305141236,204612.9192325,193683.65115100725
2025-10-08,266543.1574165298,249791.13214248692,246344.2278451587,235733.7735959675,226671.60971812988,206579.71327203553,194838.6054184153
2025-10-09,260408.26797027123,245306.953877869,243234.09058090698,233121.45757118723,224219.39588908936,204602.84428684035,194274.15208628454
2025-10-10,253017.77504653466,237344.42488044774,234229.83994385254,224270.47922913096,216369.8605497339,198097.93901340285,189023.3451200214
2025-10-13,260743.96253509057,246120.68096679723,241423.1173333789,229185.20604149363,220850.68206004883,201850.98793308059,191923.73687065693
2025-10-14,261855.61488265527,245947.6653723148,241061.91582581057,228923.93184486887,220646.96374492432,201338.86441318312,191689.27300342242
2025-10-15,265310.1747009231,248887.18466705357,243644.4647187854,231789.82219439052,223231.07280286576,203431.67939245026,192540.2854090807
2025-10-16,267749.2902519179,250690.16787284886,244434.72486588013,231769.39100580715,223176.69487317826,203501.51489141263,191229.04552279357
2025-10-17,264466.7053482009,248311.3391298679,241631.19587799563,229691.3329079678,221506.40614637162,202153.10278966706,192314.52179568633
2025-10-20,266799.04794616235,251435.44708770787,244890.77199265014,232498.62056364556,223821.2363419893,203940.44712777893,194314.67648655397
2025-10-21,261411.49614638818,247327.53318161046,240297.158475361,229154.38202345395,221023.52273630883,201595.527987626,194311.77049545466
2025-10-22,262144.35763854516,247294.7327818302,239913.7523407556,228543.606846452,220293.47128851677,201067.37753768245,193301.56647981794
2025-10-23,265802.2692672683,249767.7172865299,241712.95312448515,232695.1947180035,224034.28328688408,204001.5220917062,194447.8382128438
2025-10-24,267105.54142303,251324.57118934667,245403.24037141813,237520.9806784489,229910.73371882224,208336.2674256639,196036.97235773422
2025-10-27,265158.7136375381,249645.919509354,243919.71337241185,237859.16067470095,230236.65597348,208506.91334498685,198349.75144473385
2025-10-28,263433.9564544631,249450.3207945255,242416.2019483472,235933.5045601227,228660.7021416166,207334.4349352197,198876.5686482366
2025-10-29,262146.37983245385,249007.21153396642,242676.8423282529,237006.88391650698,230069.26529225137,208385.08810025494,198972.09424589842
2025-10-30,262933.9487983657,248829.82305282628,241750.22619074833,234209.43517840884,225454.55481823708,205037.03207856457,196783.77663134853
2025-10-31,263450.7119743301,248169.37481826817,244066.46496027958,236590.98109973452,227159.18909497047,206263.93489780228,197429.27876401818
2025-11-03,268226.5068618728,251771.0714258579,246766.6787492658,238983.21855891726,228764.91434857156,207502.05679324907,197799.7926291839
2025-11-04,263703.46257323754,247802.69474929845,242737.48760050785,234210.0950755646,224027.19212210443,203228.66197969715,195455.15395683912
2025-11-05,270214.6625129653,253756.9075750736,248720.76941508305,239574.60398330234,228465.209634476,206882.242212737,196132.49795539604
2025-11-06,268634.27713698876,251523.64895195042,247111.2934152509,238547.9662746384,227670.84868120222,206150.9569080047,194028.11741302648
2025-11-07,269155.6756698562,251577.27785438573,247863.72094458592,238991.42640723728,228884.72674669293,207082.61653633876,194219.15088889215
2025-11-10,276584.27434844506,257561.45359748875,253499.87349909794,243784.9776996567,233394.94718278912,210636.5290529327,197249.8160941761
2025-11-11,275505.7073242141,257890.55259079015,252293.33623999608,243061.9399856522,232007.3725865367,209568.40219528956,197701.36104042278
2025-11-12,278451.38588618767,260945.01235351598,254594.81751303686,244294.5467874863,233135.8445868495,210493.06702389522,197811.36343520752
2025-11-13,271925.7059087707,255210.3023658756,248617.28958373083,239363.78903464816,228706.92317457226,207035.26730679313,194528.8692939248
2025-11-14,271819.3456869079,255581.91506919896,248353.68504576696,239532.605461879,228895.35358106642,207169.00486508172,194497.04514749543
2025-11-17,264130.1871404602,248877.9502979282,242914.64595465673,235880.63616637728,225746.72544919996,204709.19574482722,192685.01794139415
2025-11-18,261649.40598582756,247023.27196083104,241393.11908679022,234852.71856383822,225175.79024183302,204234.36560852808,191066.9479217158
2025-11-19,260362.93154811393,246720.27847824132,241032.4357352735,235031.58735923312,224963.08454000502,204129.8754692916,191805.06966094792
2025-11-20,252195.58074855342,239387.38387832677,234306.1498027326,228526.17796868825,219690.35429813413,199947.91574369709,188881.51857880733
2025-11-21,256765.0810384704,243030.63676414525,237757.72375834,232384.40310393833,223480.73955344228,203091.60010665696,190763.00605996602
2025-11-24,263816.9432134582,250680.09166679418,245895.23124277603,240801.9897738602,230311.00578612357,208448.2166174297,193570.76048458111
2025-11-25,265106.4637136413,252725.90315399205,247990.71005976212,244210.20562278293,233287.33124465018,210726.9546087627,195391.47022506458
2025-11-26,270600.26665400993,257256.71924171483,252855.26650583756,247689.11231338046,236096.52284564046,213002.10018810074,196740.36395943767
2025-11-28,271702.290898738,258392.33224449193,253919.07168539538,248317.75217082523,236624.43830203085,213431.60328639788,197814.25170684894
2025-12-01,272465.6658473159,258040.37103813206,253105.77328344833,246678.77691630862,234596.65587023762,211890.06654903217,196911.14409489764
2025-12-02,270355.7613215591,255716.58201377903,251171.69516463293,244793.54042033694,233211.2697904494,210829.75783321186,197275.8636973226
2025-12-03,268273.9178042556,253741.95294921912,249249.24219794286,243528.40810596012,232795.7923991492,210487.08441701691,197958.98423916235
2025-12-04,268414.5031733657,253853.69770782505,248803.35926718725,242393.98369800113,232026.6959697631,209827.22621870798,198103.71677147577
2025-12-05,269317.7123637344,255468.0745217136,249949.53919882787,243179.57012568973,231891.80086916953,209719.85863535682,198480.00717992435
2025-12-08,266307.8060717727,253704.4380852512,248410.89899153722,241614.9988747742,229813.52614546806,208415.47709877772,197883.72970136424
2025-12-09,270230.1372714187,257322.8194348148,251376.88206191076,243433.59639819645,230826.66262938528,209237.0661386947,197712.93184644636
2025-12-10,273130.0754847671,260604.28751152076,254634.32497115148,247214.51139739537,234099.49769043952,212175.50013865274,199024.20717164938
2025-12-11,278459.36783935083,264674.2948033146,258325.33767981542,250565.37132361913,236877.77591607123,214427.89876612468,199487.32292391965
2025-12-12,275399.2037081863,258320.36171501194,252742.13822264684,246291.16079619908,233029.29353806525,211392.8482519035,197342.43570073854
2025-12-15,275907.18633224024,256662.35638969456,252386.28090153707,246611.79399909519,233364.58719117194,211641.59375376505,197044.28810172953
2025-12-16,271695.37173415674,252821.0157906345,249311.95608960165,243869.74344672702,231306.80946404487,210033.57894511026,196505.9000922032
2025-12-17,273382.3396830703,253119.6547161869,249517.942003832,243289.95403899695,229984.78306183845,209035.29594313426,194343.63008079983
2025-12-18,276623.4190478469,256533.87367027317,252478.5727182485,245948.10692634128,232114.6085814002,210703.29113280098,195811.17330542402
2025-12-19,282859.1011767532,262789.2663208774,257144.34907589926,249745.40677299045,235188.1469484809,213127.44592406077,197585.90105259782
2025-12-22,286478.71449996484,266088.67587821995,261509.0200430013,253967.79386939548,239158.60380425482,216228.62198378367,198816.83635557885
2025-12-23,286627.311801448,266785.1103874973,260596.11348401083,252580.12263526462,238240.45448555975,215557.43941618723,199725.52559677584
2025-12-24,287583.9620394851,267832.2131268314,261829.36348591818,254043.59141387485,239328.39189583808,216393.85267836374,200428.08438395688
2025-12-26,287654.6318698074,267916.218146973,261788.30440579428,253909.14928283237,239022.94153077155,216175.53314406198,200407.76016571943
2025-12-29,284560.58542968286,265530.03677337687,259326.73279057516,252013.98332824255,237494.8841787055,214929.4138203315,199693.577414141
2025-12-30,285153.85538054956,265921.10675399814,259154.57130108846,251732.46747817541,237238.4044915679,214762.71095162194,199449.72223420747
2025-12-31,281677.2953677322,262543.95393531834,256249.9897180654,249162.66727103732,234944.20039465933,212972.68994622034,197972.0080407356
2026-01-02,290298.4786906387,270694.87424629246,263198.1814409353,255600.2782100632,240494.6844110778,217295.03000664513,198334.90253899456
2026-01-05,292218.0211978103,271820.5232273868,263978.1446195699,255778.2339042618,240538.81843237905,217395.54027252953,199655.83496876547
2026-01-06,302376.8175540115,280546.40293281595,270081.004585848,261286.1460079148,244371.70951544793,220481.8969488601,200843.23356363017
2026-01-07,299770.6529383804,277987.9666077427,265346.09536229144,257643.87766303564,241028.88491713553,217880.2829103164,200195.8354489628
2026-01-08,298519.95391036524,276474.42896431003,265599.4346719838,258242.4766544297,241631.23071208506,218319.1687341003,200175.51123072536
2026-01-09,302504.6338229324,280952.16816108744,267422.47586880694,259609.58790626074,242921.10961440593,219406.88150864403,201499.3496515956
